Date	Cases	Deaths	Cases_New	Deaths_New	Cases_Last_Week	Deaths_Last_Week	Cases_Per_Million	Deaths_Per_Million	Cases_New_Per_Million	Deaths_New_Per_Million	Cases_Last_Week_Per_Million	Deaths_Last_Week_Per_Million	DIVI_Intensivstationen_Covid_Prozent	DIVI_Intensivstationen_Betten_belegt_Prozent	Cases_Last_Week_Doubling_Time	Cases_Last_Week_7Day_Percent	Days_Past
2020-01-02	1	0	1	0	0	0	0	0	0	0.0	0	0.0					-669
2020-01-03	1	0	0	0	0	0	0	0	0	0.0	0	0.0					-668
2020-01-04	1	0	0	0	0	0	0	0	0	0.0	0	0.0					-667
2020-01-05	1	0	0	0	0	0	0	0	0	0.0	0	0.0					-666
2020-01-06	1	0	0	0	0	0	0	0	0	0.0	0	0.0					-665
2020-01-07	1	0	0	0	0	0	0	0	0	0.0	0	0.0					-664
2020-01-08	1	0	0	0	0	0	0	0	0	0.0	0	0.0					-663
2020-01-09	1	0	0	0	0	0	0	0	0	0.0	0	0.0				0	-662
2020-01-10	1	0	0	0	0	0	0	0	0	0.0	0	0.0				0	-661
2020-01-11	1	0	0	0	0	0	0	0	0	0.0	0	0.0				0	-660
2020-01-12	1	0	0	0	0	0	0	0	0	0.0	0	0.0				0	-659
2020-01-13	1	0	0	0	0	0	0	0	0	0.0	0	0.0				0	-658
2020-01-14	1	0	0	0	0	0	0	0	0	0.0	0	0.0				0	-657
2020-01-15	1	0	0	0	0	0	0	0	0	0.0	0	0.0				0	-656
2020-01-16	1	0	0	0	0	0	0	0	0	0.0	0	0.0				0	-655
2020-01-17	1	0	0	0	0	0	0	0	0	0.0	0	0.0				0	-654
2020-01-18	1	0	0	0	0	0	0	0	0	0.0	0	0.0				0	-653
2020-01-19	1	0	0	0	0	0	0	0	0	0.0	0	0.0				0	-652
2020-01-20	1	0	0	0	0	0	0	0	0	0.0	0	0.0				0	-651
2020-01-21	1	0	0	0	0	0	0	0	0	0.0	0	0.0				0	-650
2020-01-22	1	0	0	0	0	0	0	0	0	0.0	0	0.0				0	-649
2020-01-23	2	0	1	0	1	0	0	0	0	0.0	0	0.0				0	-648
2020-01-24	2	0	0	0	1	0	0	0	0	0.0	0	0.0				0	-647
2020-01-25	2	0	0	0	1	0	0	0	0	0.0	0	0.0				0	-646
2020-01-26	2	0	0	0	1	0	0	0	0	0.0	0	0.0				0	-645
2020-01-27	2	0	0	0	1	0	0	0	0	0.0	0	0.0				0	-644
2020-01-28	4	0	2	0	3	0	0	0	0	0.0	0	0.0				0	-643
2020-01-29	6	0	2	0	5	0	0	0	0	0.0	0	0.0				0	-642
2020-01-30	6	0	0	0	4	0	0	0	0	0.0	0	0.0				0	-641
2020-01-31	10	0	4	0	8	0	0	0	0	0.0	0	0.0				0	-640
2020-02-01	11	0	1	0	9	0	0	0	0	0.0	0	0.0				0	-639
2020-02-02	11	0	0	0	9	0	0	0	0	0.0	0	0.0				0	-638
2020-02-03	12	0	1	0	10	0	0	0	0	0.0	0	0.0				0	-637
2020-02-04	16	0	4	0	12	0	0	0	0	0.0	0	0.0				300.0	-636
2020-02-05	17	0	1	0	11	0	0	0	0	0.0	0	0.0				120.0	-635
2020-02-06	18	0	1	0	12	0	0	0	0	0.0	0	0.0				200.0	-634
